"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType"
"30122","6q16.2",9.86190629683831,0.860140024374764,0.390138593817092,"con","ALL","6","q","6q",0.0649025768905274,-1,"PRAD"
"30123","6q16.3",8.55471556380878,0.733927474502357,0.463349049972975,"con","ALL","6","q","6q",0.0460909844376901,-1,"PRAD"
"30124","6q21",13.9485653346327,1.16945212549931,0.242798300118931,"con","ALL","6","q","6q",0.115089506009614,-1,"PRAD"
"30125","6q22.1",15.7298140287178,1.29333425626975,0.196513684481562,"con","ALL","6","q","6q",0.125818557367433,-1,"PRAD"
"30126","6q22.31",6.60436337363118,0.408257357288495,0.683265665771301,"con","ALL","6","q","6q",0.029133725789424,-1,"PRAD"
"30127","6q22.32",-1.27541143004707,-0.0622132999293719,0.950418707157599,"con","ALL","6","q","6q",-0.00338188774666895,-1,"PRAD"
"30128","6q22.33",-0.21897812803788,-0.00898600133201929,0.992834015023126,"con","ALL","6","q","6q",-0.000511357824102438,-1,"PRAD"
"30129","6q23.1",-14.9929396010875,-0.572845494041193,0.567015882682644,"con","ALL","6","q","6q",-0.0362283757051282,-1,"PRAD"
"30130","6q23.2",-38.2475880241134,-1.27507052470339,0.202897268446536,"con","ALL","6","q","6q",-0.125818557367433,-1,"PRAD"
"30131","6q23.3",-35.2793249172129,-1.24158856150697,0.214990998717642,"con","ALL","6","q","6q",-0.116546864323457,-1,"PRAD"
"30132","6q24.1",-30.9670990910324,-1.09040113851225,0.27608015777063,"con","ALL","6","q","6q",-0.114437189039464,-1,"PRAD"
"30133","6q24.2",-41.3455016588855,-1.51667046663527,0.130004094099602,"con","ALL","6","q","6q",-0.134458811711034,-1,"PRAD"
"30134","6q24.3",-24.8785696549232,-0.965735712093402,0.334659728765034,"con","ALL","6","q","6q",-0.0936671228684229,-1,"PRAD"
"30135","6q25.1",-37.8895334064914,-1.40670448532015,0.160158122823956,"con","ALL","6","q","6q",-0.125818557367433,-1,"PRAD"
"30136","6q25.2",-55.1343590783975,-2.16845466177029,0.0306115367577922,"con","ALL","6","q","6q",-0.134458811711034,-1,"PRAD"
"30137","6q25.3",-27.5228640047403,-1.12130601251052,0.262714796890018,"con","ALL","6","q","6q",-0.115089506009614,-1,"PRAD"
"30138","6q26",-27.5341589339845,-1.14814170324045,0.251478392454789,"con","ALL","6","q","6q",-0.115089506009614,-1,"PRAD"
"30139","6q27",-28.6166129760753,-1.22897205533171,0.21968069272225,"con","ALL","6","q","6q",-0.116546864323457,-1,"PRAD"
"30140","7p22.3",-10.8924063214576,-0.502837881864531,0.615307457265811,"con","ALL","7","p","7p",-0.0350623952857256,1,"PRAD"
"30141","7p22.2",2.2982996653318,0.106238604926252,0.915437150737203,"con","ALL","7","p","7p",0.00439915631735,1,"PRAD"
"30142","7p22.1",4.26688818479075,0.190090242180854,0.849318279488235,"con","ALL","7","p","7p",0.00703294138945578,1,"PRAD"
"30143","7p21.3",8.5729603435035,0.386137464044027,0.699564896547291,"con","ALL","7","p","7p",0.0262347086146138,1,"PRAD"
"30144","7p21.2",4.39745264691485,0.23746021782013,0.812400467958902,"con","ALL","7","p","7p",0.0106173134687609,1,"PRAD"
"30145","7p21.1",-0.432215392620953,-0.0226438505159862,0.981943716640692,"con","ALL","7","p","7p",-0.000511357824102438,1,"PRAD"
"30146","7p15.3",-1.56545573108339,-0.0792438437019961,0.936871492120175,"con","ALL","7","p","7p",-0.00352485638433831,1,"PRAD"
"30147","7p15.2",-5.80982523240404,-0.299623499029439,0.764593250917246,"con","ALL","7","p","7p",-0.0179426280698137,1,"PRAD"
"30148","7p15.1",-4.06714072731588,-0.210628017771236,0.83326637597346,"con","ALL","7","p","7p",-0.00703294138945578,1,"PRAD"
"30149","7p14.3",-11.0582800498955,-0.547219196813415,0.584480894564524,"con","ALL","7","p","7p",-0.0356588972246921,1,"PRAD"
"30150","7p14.2",-8.75891181784663,-0.424898270570898,0.671100054041619,"con","ALL","7","p","7p",-0.0299396347260664,1,"PRAD"
"30151","7p14.1",-9.35136037023722,-0.422030388268676,0.67319061968754,"con","ALL","7","p","7p",-0.0299396347260664,1,"PRAD"
"30152","7p13",8.55182218954114,0.332259726106428,0.739837290943778,"con","ALL","7","p","7p",0.0199367884848815,1,"PRAD"
"30153","7p12.3",17.0797921444422,0.694783943878065,0.48752479241853,"con","ALL","7","p","7p",0.0433153876218771,1,"PRAD"
"30154","7p12.2",18.3149040780525,0.883902993511987,0.377188337216247,"con","ALL","7","p","7p",0.0684530354853237,1,"PRAD"
"30155","7p12.1",14.8806490768915,0.660350608526541,0.509343654986666,"con","ALL","7","p","7p",0.0413163593011339,1,"PRAD"
"30156","7p11.2",15.2514775775498,0.644521480978593,0.519543308022364,"con","ALL","7","p","7p",0.0401972479290166,1,"PRAD"
"30157","7q11.21",16.2267565049581,0.657736049571918,0.511021089281062,"con","ALL","7","q","7q",0.0413163593011339,1,"PRAD"
"30158","7q11.22",-5.79261041881131,-0.261373908208191,0.793915590607514,"con","ALL","7","q","7q",-0.0148372808913149,1,"PRAD"
"30159","7q11.23",19.4006297066553,0.851602683205432,0.394856672742349,"con","ALL","7","q","7q",0.0649025768905274,1,"PRAD"
"30160","7q21.11",7.39795123793098,0.358443567217464,0.72016800431012,"con","ALL","7","q","7q",0.0222723458485055,1,"PRAD"
"30161","7q21.12",13.3068297877632,0.657956088847023,0.510879806211549,"con","ALL","7","q","7q",0.0413163593011339,1,"PRAD"
"30162","7q21.13",6.88222090997915,0.32637765479254,0.744280012529616,"con","ALL","7","q","7q",0.0199367884848815,1,"PRAD"
"30163","7q21.2",-6.44250950507934,-0.328782115742582,0.742462884641957,"con","ALL","7","q","7q",-0.0199367884848815,1,"PRAD"
"30164","7q21.3",1.88252716428341,0.0955921167884117,0.923884173193682,"con","ALL","7","q","7q",0.00439915631735,1,"PRAD"
"30165","7q22.1",-12.1637209616348,-0.595660348266095,0.551681156920419,"con","ALL","7","q","7q",-0.0372991175650739,1,"PRAD"
"30166","7q22.2",-5.56161332775955,-0.307459515119442,0.758626159695786,"con","ALL","7","q","7q",-0.0184578225202397,1,"PRAD"
"30167","7q22.3",3.62051193250906,0.169939969691883,0.865128502249648,"con","ALL","7","q","7q",0.00703294138945578,1,"PRAD"
"30168","7q31.1",-2.13864943809264,-0.0984322282932225,0.921629920198753,"con","ALL","7","q","7q",-0.00439915631735,1,"PRAD"
"30169","7q31.2",13.6697822307432,0.639516810631037,0.522789975461945,"con","ALL","7","q","7q",0.0399283220131364,1,"PRAD"
"30170","7q31.31",2.29777521779824,0.105841254599079,0.915752246172655,"con","ALL","7","q","7q",0.00439915631735,1,"PRAD"
"30171","7q31.32",-8.0985763671744,-0.369828682190538,0.711672242273515,"con","ALL","7","q","7q",-0.022679060594739,1,"PRAD"
"30172","7q31.33",14.7678742680531,0.714707367186841,0.475135168539149,"con","ALL","7","q","7q",0.0460909844376901,1,"PRAD"
"30173","7q32.1",0.172448095393848,0.00826415285935379,0.993409647271928,"con","ALL","7","q","7q",0.000511357824102438,1,"PRAD"
"30174","7q32.2",-2.36215228748987,-0.112795412149176,0.910239619620338,"con","ALL","7","q","7q",-0.00439915631735,1,"PRAD"
"30175","7q32.3",-5.67193767694762,-0.267643707640905,0.789087835656964,"con","ALL","7","q","7q",-0.0148372808913149,1,"PRAD"
"30176","7q33",-5.90154434639289,-0.273284534731274,0.78475131580067,"con","ALL","7","q","7q",-0.015836745011817,1,"PRAD"
"30177","7q34",-12.2193200297199,-0.568738770866563,0.569797776532067,"con","ALL","7","q","7q",-0.0362283757051282,1,"PRAD"
"30178","7q35",-16.4665186710666,-0.791733110758309,0.428904955923013,"con","ALL","7","q","7q",-0.0567333267596197,1,"PRAD"
"30179","7q36.1",-10.9930953429219,-0.465664083666741,0.641665867476468,"con","ALL","7","q","7q",-0.0339596159457723,1,"PRAD"
"30180","7q36.2",5.99462822714707,0.277358684473377,0.781623371557101,"con","ALL","7","q","7q",0.015836745011817,1,"PRAD"
"30181","7q36.3",-2.57616465406517,-0.111736012372455,0.911079142744742,"con","ALL","7","q","7q",-0.00439915631735,1,"PRAD"
"30182","8p23.3",3.10034461567924,0.313003696921409,0.754412960376926,"con","ALL","8","p","8p",0.0195129331227548,-1,"PRAD"
"30183","8p23.2",8.92436126083533,0.84275679268915,0.399781604028706,"con","ALL","8","p","8p",0.0649025768905274,-1,"PRAD"
"30184","8p23.1",12.8604013572173,1.22884650882315,0.219727726943199,"con","ALL","8","p","8p",0.116546864323457,-1,"PRAD"
"30185","8p22",7.74072667752011,0.716197101376594,0.474215775276167,"con","ALL","8","p","8p",0.0460909844376901,-1,"PRAD"
"30186","8p21.3",-0.247183958791287,-0.0231129127735692,0.98156975086165,"con","ALL","8","p","8p",-0.000511357824102438,-1,"PRAD"
"30187","8p21.2",4.55968696743007,0.423294449414834,0.672268858844572,"con","ALL","8","p","8p",0.0299396347260664,-1,"PRAD"
"30188","8p21.1",4.84485691165394,0.4748703225479,0.635094049548589,"con","ALL","8","p","8p",0.0350623952857256,-1,"PRAD"
"30189","8p12",11.6796011918455,1.09914528442403,0.272252262737189,"con","ALL","8","p","8p",0.114437189039464,-1,"PRAD"
"30190","8p11.23",7.01252289601049,0.795948841886124,0.426452780638353,"con","ALL","8","p","8p",0.0570800746907088,-1,"PRAD"
"30191","8p11.22",10.1233051756839,1.15934982657421,0.246886435239557,"con","ALL","8","p","8p",0.115089506009614,-1,"PRAD"
"30192","8p11.21",12.727876587195,1.29490709064201,0.195970923374976,"con","ALL","8","p","8p",0.125818557367433,-1,"PRAD"
"30193","8p11.1",4.86427132467343,0.525996244444497,0.599132236546361,"con","ALL","8","p","8p",0.0350623952857256,-1,"PRAD"
"30194","8q11.1",14.6334126530108,1.20332468717886,0.229440162011049,"con","ALL","8","q","8q",0.115089506009614,1,"PRAD"
"30195","8q11.21",14.3073249740203,1.17675414533494,0.239873245296897,"con","ALL","8","q","8q",0.115089506009614,1,"PRAD"
"30196","8q11.22",4.54741406482619,0.416126515714329,0.677502263230931,"con","ALL","8","q","8q",0.0299396347260664,1,"PRAD"
"30197","8q11.23",8.19997860537861,0.649269314970394,0.516472932839276,"con","ALL","8","q","8q",0.0413163593011339,1,"PRAD"
"30198","8q12.1",12.9536596102275,0.96083175764104,0.337117513813776,"con","ALL","8","q","8q",0.0936671228684229,1,"PRAD"
"30199","8q12.2",11.5952399749663,0.960692359439061,0.337187547726973,"con","ALL","8","q","8q",0.0936671228684229,1,"PRAD"
"30200","8q12.3",2.25557774397885,0.165729590181092,0.868439104474385,"con","ALL","8","q","8q",0.00703294138945578,1,"PRAD"
"30201","8q13.1",6.555899912187,0.48636291366847,0.6269304779264,"con","ALL","8","q","8q",0.0350623952857256,1,"PRAD"
"30202","8q13.2",1.16809454002036,0.0867131406011022,0.930935466693572,"con","ALL","8","q","8q",0.00439915631735,1,"PRAD"
"30203","8q13.3",-10.3607640851797,-0.731524809210014,0.464813411616752,"con","ALL","8","q","8q",-0.0460909844376901,1,"PRAD"
"30204","8q21.11",-5.355854215276,-0.38291986001295,0.701947645395297,"con","ALL","8","q","8q",-0.0262347086146138,1,"PRAD"
"30205","8q21.12",-3.88170566976475,-0.288727042870884,0.772914138181839,"con","ALL","8","q","8q",-0.0171087125598069,1,"PRAD"
"30206","8q21.13",-1.67141981949756,-0.126091371514702,0.899712066455564,"con","ALL","8","q","8q",-0.00494549976802395,1,"PRAD"
"30207","8q21.2",9.25530608375089,0.704095592235814,0.481712558684614,"con","ALL","8","q","8q",0.0444883023657879,1,"PRAD"
"30208","8q21.3",2.61896688651295,0.188970135262255,0.850195600587144,"con","ALL","8","q","8q",0.00703294138945578,1,"PRAD"
"30209","8q22.1",-1.90654249174808,-0.135790092357029,0.892043797799595,"con","ALL","8","q","8q",-0.00494549976802395,1,"PRAD"
"30210","8q22.2",-1.88368328748068,-0.127502758433131,0.898595555548259,"con","ALL","8","q","8q",-0.00494549976802395,1,"PRAD"
"30211","8q22.3",-3.33896174171486,-0.221181573127002,0.825044529198453,"con","ALL","8","q","8q",-0.00713426526748448,1,"PRAD"
"30212","8q23.1",1.28465854312247,0.0911812918199584,0.927386342075156,"con","ALL","8","q","8q",0.00439915631735,1,"PRAD"
"30213","8q23.2",-1.42580779357018,-0.104693807866896,0.916662236054839,"con","ALL","8","q","8q",-0.00439915631735,1,"PRAD"
"30214","8q23.3",2.43537370450933,0.172842099173079,0.862847948981658,"con","ALL","8","q","8q",0.00703294138945578,1,"PRAD"
"30215","8q24.11",3.04812007339997,0.209285222408336,0.834313826344907,"con","ALL","8","q","8q",0.00703294138945578,1,"PRAD"
"30216","8q24.12",-8.17332164307621,-0.550694906450888,0.58209744801869,"con","ALL","8","q","8q",-0.0362283757051282,1,"PRAD"
"30217","8q24.13",-13.0619821321686,-0.881773031987977,0.378338152547186,"con","ALL","8","q","8q",-0.0684530354853237,1,"PRAD"
"30218","8q24.21",-1.65232653047276,-0.11541571712539,0.908163588303767,"con","ALL","8","q","8q",-0.00439915631735,1,"PRAD"
"30219","8q24.22",-0.923294734157222,-0.0656074906305315,0.947717471189172,"con","ALL","8","q","8q",-0.00352485638433831,1,"PRAD"
"30220","8q24.23",-7.28799144467254,-0.530123186416453,0.596270137325245,"con","ALL","8","q","8q",-0.0350623952857256,1,"PRAD"
"30221","8q24.3",-11.7886887574217,-0.851739146065794,0.394780986711804,"con","ALL","8","q","8q",-0.0649025768905274,1,"PRAD"
"30222","9p24.3",23.0091837589766,0.990704001178063,0.322326177533392,"con","ALL","9","p","9p",0.0962335779339501,-1,"PRAD"
"30223","9p24.2",21.6095897910575,0.957094607051037,0.338998310311268,"con","ALL","9","p","9p",0.0936671228684229,-1,"PRAD"
"30224","9p24.1",34.2455391319164,1.45742495330482,0.145648950991168,"con","ALL","9","p","9p",0.125818557367433,-1,"PRAD"
"30225","9p23",16.6032724618978,0.728304983961155,0.466779853278764,"con","ALL","9","p","9p",0.0460909844376901,-1,"PRAD"
"30226","9p22.3",15.9367608479556,0.670966181968405,0.502562800772127,"con","ALL","9","p","9p",0.0413163593011339,-1,"PRAD"
"30227","9p22.2",7.6485413681575,0.295951828758817,0.767394066748626,"con","ALL","9","p","9p",0.0179426280698137,-1,"PRAD"
"30228","9p22.1",5.69316786968634,0.203623074783898,0.83873381968129,"con","ALL","9","p","9p",0.00703294138945578,-1,"PRAD"
"30229","9p21.3",18.7867833341209,0.712607106549511,0.476433014966168,"con","ALL","9","p","9p",0.0460909844376901,-1,"PRAD"
"30230","9p21.2",14.6005068226546,0.564562235728671,0.572633642100752,"con","ALL","9","p","9p",0.0362283757051282,-1,"PRAD"
"30231","9p21.1",5.46278132533945,0.178859180803772,0.858123274300743,"con","ALL","9","p","9p",0.00703294138945578,1,"PRAD"
"30232","9p13.3",-14.2751806592846,-0.491651624162041,0.623188992648428,"con","ALL","9","p","9p",-0.0350623952857256,1,"PRAD"
"30233","9p13.2",-13.3024267336968,-0.455934258091003,0.648642173422621,"con","ALL","9","p","9p",-0.0321681708288059,1,"PRAD"
"30234","9p13.1",-9.35638461624634,-0.352580958754825,0.724556416148754,"con","ALL","9","p","9p",-0.0210106608897959,1,"PRAD"
"30235","9q13",-8.52130835653814,-0.337580904596256,0.735825694022003,"con","ALL","9","q","9q",-0.0199367884848815,1,"PRAD"
"30236","9p12",-8.52130835653814,-0.337580904596256,0.735825694022003,"con","ALL","9","p","9p",-0.0199367884848815,1,"PRAD"
"30237","9q21.11",-2.69170396685204,-0.0870881098685727,0.930637568598408,"con","ALL","9","q","9q",-0.00439915631735,1,"PRAD"
"30238","9p11.2",-8.52130835653814,-0.337580904596256,0.735825694022003,"con","ALL","9","p","9p",-0.0199367884848815,1,"PRAD"
"30239","9q12",-8.52130835653814,-0.337580904596256,0.735825694022003,"con","ALL","9","q","9q",-0.0199367884848815,1,"PRAD"
"30240","9q21.12",14.5608447748731,0.501908941421043,0.615960288005833,"con","ALL","9","q","9q",0.0350623952857256,1,"PRAD"
"30241","9q21.13",7.17350116136027,0.264718594268349,0.791339178848673,"con","ALL","9","q","9q",0.0148372808913149,1,"PRAD"
"30242","9q21.2",39.2187829230974,1.35350368268691,0.176527835725256,"con","ALL","9","q","9q",0.125818557367433,1,"PRAD"
"30243","9q21.31",48.0986586434897,1.87051196493049,0.0620172861727474,"con","ALL","9","q","9q",0.134458811711034,1,"PRAD"
"30244","9q21.32",49.7213740662365,1.70123847054924,0.0895418136644067,"con","ALL","9","q","9q",0.134458811711034,1,"PRAD"
"30245","9q21.33",45.0757441738606,1.57599271211563,0.115682206329888,"con","ALL","9","q","9q",0.134458811711034,1,"PRAD"
"30246","9q22.1",22.8922013018916,0.770846227587465,0.441174987150615,"con","ALL","9","q","9q",0.0530039491042155,1,"PRAD"
"30247","9q22.2",19.0710575989043,0.649492919101682,0.516328563338614,"con","ALL","9","q","9q",0.0413163593011339,1,"PRAD"
"30248","9q22.31",13.5880038227342,0.481962567425009,0.630050851435414,"con","ALL","9","q","9q",0.0350623952857256,1,"PRAD"
"30249","9q22.32",24.3381191190587,0.892957086664762,0.37232483399496,"con","ALL","9","q","9q",0.0705176590396582,1,"PRAD"
"30250","9q22.33",18.4708783221998,0.657997761128063,0.510853051531784,"con","ALL","9","q","9q",0.0413163593011339,1,"PRAD"
"30251","9q31.1",-6.52455542985067,-0.261471928607828,0.793840053247433,"con","ALL","9","q","9q",-0.0148372808913149,1,"PRAD"
"30252","9q31.2",-8.36844714192196,-0.336933065250272,0.736313711686623,"con","ALL","9","q","9q",-0.0199367884848815,1,"PRAD"
"30253","9q31.3",20.2399517953793,0.704493742289077,0.48146488340062,"con","ALL","9","q","9q",0.0444883023657879,1,"PRAD"
"30254","9q32",16.0782012116761,0.601146946525182,0.548024128153455,"con","ALL","9","q","9q",0.0372991175650739,1,"PRAD"
"30255","9q33.1",30.8073631904251,1.08470388610214,0.27859394407194,"con","ALL","9","q","9q",0.114437189039464,1,"PRAD"
"30256","9q33.2",-0.241025992945306,-0.00872623515631016,0.993041163051818,"con","ALL","9","q","9q",-0.000511357824102438,1,"PRAD"
"30257","9q33.3",8.78892063393047,0.314491869957788,0.753283291601478,"con","ALL","9","q","9q",0.0195129331227548,1,"PRAD"
"30258","9q34.11",6.93621738081153,0.243598821997225,0.807644969249294,"con","ALL","9","q","9q",0.0125192686613973,1,"PRAD"
"30259","9q34.12",16.430820000138,0.593094218011975,0.553395700148953,"con","ALL","9","q","9q",0.0372991175650739,1,"PRAD"
"30260","9q34.13",17.7627195009635,0.624191286940018,0.53279667080196,"con","ALL","9","q","9q",0.0399283220131364,1,"PRAD"
"30261","9q34.2",-0.621422974257261,-0.0235454429626588,0.981224914331754,"con","ALL","9","q","9q",-0.000511357824102438,1,"PRAD"
"30262","9q34.3",26.2667599691525,0.933562135533156,0.350996258556332,"con","ALL","9","q","9q",0.0823055181078891,1,"PRAD"
"30263","10p15.3",45.2407873372143,1.62119299575284,0.105628846469113,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30264","10p15.2",15.791000832369,0.602338974286498,0.547231187814215,"con","ALL","10","p","10p",0.0372991175650739,-1,"PRAD"
"30265","10p15.1",20.7450526153364,0.798944767969209,0.424715128485088,"con","ALL","10","p","10p",0.0570800746907088,-1,"PRAD"
"30266","10p14",37.7320774122542,1.38701740628422,0.166076180171565,"con","ALL","10","p","10p",0.125818557367433,-1,"PRAD"
"30267","10p13",60.7738574575981,2.19773706280714,0.0284417535115419,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30268","10p12.33",48.6742179625559,1.80295292282187,0.0720187536232938,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30269","10p12.31",40.3379579590778,1.3655758928333,0.172707714340372,"con","ALL","10","p","10p",0.125818557367433,-1,"PRAD"
"30270","10p12.2",50.594143885505,1.80859368629904,0.0711358864016562,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30271","10p12.1",34.1863668061313,1.1666038477204,0.243946060191179,"con","ALL","10","p","10p",0.115089506009614,-1,"PRAD"
"30272","10p11.23",44.8568584110243,1.6127269832824,0.107456991727639,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30273","10p11.22",46.3513190588903,1.63565895862077,0.102562437469409,"con","ALL","10","p","10p",0.134458811711034,-1,"PRAD"
"30274","10p11.21",34.761856233237,1.16490780961215,0.244631319516612,"con","ALL","10","p","10p",0.115089506009614,-1,"PRAD"
"30275","10p11.1",23.5552658918775,0.802491781361103,0.422663218123241,"con","ALL","10","p","10p",0.0576201041239588,-1,"PRAD"
"30276","10q11.21",-62.9155918707631,-2.52304137042967,0.011954413350605,"con","ALL","10","q","10q",-0.134458811711034,-1,"PRAD"
"30277","10q11.22",-24.7106019549331,-1.12654809998853,0.260492983587305,"con","ALL","10","q","10q",-0.115089506009614,-1,"PRAD"
"30278","10q11.23",-34.7765301233816,-1.46937678674582,0.142381643364597,"con","ALL","10","q","10q",-0.125818557367433,-1,"PRAD"
